canonical_year,proposed_episode_number,canonical_date,date_source,reported_episode_number,title,status,rss_episode_id,master_audio_source,master_source_reference,preferred_local_file,master_relative_path,metadata_flags,review_flags
2019,2,2019-01-29,rss,2,Here’s My Card,confirmed,ep-002-c8ba10a831,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2019/01/20190128.mp3,2019/20190128.mp3,Master/2019/01/2019-01-29__S2019E002__here-s-my-card.mp3,,
2019,3,2019-02-26,rss,3,Millenio Evangelo,confirmed,ep-003-e017b4cde5,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2019/02/20190225.mp3,2019/20190225.mp3,Master/2019/02/2019-02-26__S2019E003__millenio-evangelo.mp3,,
2019,4,2019-03-13,rss,4,Golden Calf Purity Rings,confirmed,ep-004-07c9412b43,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2019/03/20190311.mp3,2019/20190311.mp3,Master/2019/03/2019-03-13__S2019E004__golden-calf-purity-rings.mp3,,
2019,5,2019-03-26,rss,3,Opportunity By Association,confirmed,ep-003-26d2a49680,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2019/03/20190325.mp3,2019/20190325.mp3,Master/2019/03/2019-03-26__S2019E005__opportunity-by-association.mp3,Reported episode number differs from date-order sequence,
2019,6,2019-04-09,rss,6,Beyond the Country,confirmed,ep-006-b6396732e2,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2019/04/20190408.mp3,2019/20190408.mp3,Master/2019/04/2019-04-09__S2019E006__beyond-the-country.mp3,,
2019,7,2019-04-16,rss,7,Sir Billy McAllistair,confirmed,ep-007-a8c2058d86,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2019/04/20190415.mp3,2019/20190415.mp3,Master/2019/04/2019-04-16__S2019E007__sir-billy-mcallistair.mp3,,
2019,8,2019-04-23,rss,8,"Kids, Eat Free",confirmed,ep-008-c81e17215f,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2019/04/20190422.mp3,2019/20190422.mp3,Master/2019/04/2019-04-23__S2019E008__kids-eat-free.mp3,,
2019,9,2019-05-07,rss,9,Into the Weeds,confirmed,ep-009-ab3e7ade7c,local-recovery,2019/20190429.mp3,2019/20190429.mp3,Master/2019/05/2019-05-07__S2019E009__into-the-weeds.mp3,,
2019,10,2019-05-07,file-modified-year+filename+year-folder,10,Live From The Path | 2019 E10,local-only,,local,2019/20190507.mp3,2019/20190507.mp3,Master/2019/05/2019-05-07__S2019E010__live-from-the-path-2019-e10.mp3,,
2019,11,2019-05-07,rss,10,A Deep One,rss-only,ep-010-3150559a5d,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2019/05/2019_Episode10-01-Start.mp3,,Master/2019/05/2019-05-07__S2019E011__a-deep-one.mp3,Reported episode number differs from date-order sequence,
2019,12,2019-06-06,rss,11,Interview with Zebedee,confirmed,ep-011-aafe9f7862,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2019/06/2019_episode11-1.mp3,2019/2019_episode11.mp3,Master/2019/06/2019-06-06__S2019E012__interview-with-zebedee.mp3,Reported episode number differs from date-order sequence,
2019,13,2019-06-06,rss,12,40 and Out,confirmed,ep-012-cb0a23e97d,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2019/06/2019_episode12-1.mp3,2019/2019_episode12.mp3,Master/2019/06/2019-06-06__S2019E013__40-and-out.mp3,Reported episode number differs from date-order sequence,
2019,14,2019-06-11,rss,13,Don’t Wet Your Pants,confirmed,ep-013-ed39b95a2c,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2019/06/20190610.mp3,2019/20190610.mp3,Master/2019/06/2019-06-11__S2019E014__don-t-wet-your-pants.mp3,Reported episode number differs from date-order sequence,
2019,15,2019-07-01,file-modified-year+filename+year-folder,14,Live From The Path | 2019 E14,local-only,,local,2019/20190701.mp3,2019/20190701.mp3,Master/2019/07/2019-07-01__S2019E015__live-from-the-path-2019-e14.mp3,Reported episode number differs from date-order sequence,
2019,16,2019-07-02,rss,14,The 104th Psalm,rss-only,ep-014-6e6314d867,rss,https://dts.podtrac.com/redirect.mp3/media.livefromthepath.org/wp-content/uploads/remastered/2019/07/20190701-1.mp3,,Master/2019/07/2019-07-02__S2019E016__the-104th-psalm.mp3,Reported episode number differs from date-order sequence,
2019,17,2019-07-09,rss,15,Zimbobster,confirmed,ep-015-2f70936ed3,rss,https://dts.podtrac.com/redirect.mp3/media.livefromthepath.org/wp-content/uploads/remastered/2019/07/20190708.mp3,2019/20190708.mp3,Master/2019/07/2019-07-09__S2019E017__zimbobster.mp3,Reported episode number differs from date-order sequence,
2019,18,2019-08-05,rss,15,People Who Don’t Know Pat Sajack,confirmed,ep-015-ab8db5a908,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2019/07/20190723.mp3,2019/20190723.mp3,Master/2019/08/2019-08-05__S2019E018__people-who-don-t-know-pat-sajack.mp3,Reported episode number differs from date-order sequence,
2019,19,2019-08-08,rss,14,Methodist Lutheran Baptist,confirmed,ep-014-49f73e8141,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2019/08/20190805.mp3,2019/20190805.mp3,Master/2019/08/2019-08-08__S2019E019__methodist-lutheran-baptist.mp3,Reported episode number differs from date-order sequence,
2019,20,2019-08-20,rss,18,Scrub Your Yellas,confirmed,ep-018-5564d74bee,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2019/08/20190820.mp3,2019/20190820.mp3,Master/2019/08/2019-08-20__S2019E020__scrub-your-yellas.mp3,Reported episode number differs from date-order sequence,
2019,21,2019-08-29,rss,19,Does This Holy Spirit Make Me Look Fat?,confirmed,ep-019-a4f76e03f0,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2019/08/20190826.mp3,2019/20190826.mp3,Master/2019/08/2019-08-29__S2019E021__does-this-holy-spirit-make-me-look-fat.mp3,Reported episode number differs from date-order sequence,
2019,22,2019-09-03,file-modified-year+filename+year-folder,20,Live From The Path | 2019 E20,local-only,,local,2019/20190903.mp3,2019/20190903.mp3,Master/2019/09/2019-09-03__S2019E022__live-from-the-path-2019-e20.mp3,Reported episode number differs from date-order sequence,
2019,23,2019-09-03,rss,20,Fascinating or Not Fascinating,rss-only,ep-020-95275f9721,rss,https://dts.podtrac.com/redirect.mp3/media.livefromthepath.org/wp-content/uploads/remastered/2019/09/20190903-1.mp3,,Master/2019/09/2019-09-03__S2019E023__fascinating-or-not-fascinating.mp3,Reported episode number differs from date-order sequence,
2019,24,2019-09-24,rss,21,Friends in Muslim Places,confirmed,ep-021-166616bb61,rss,https://dts.podtrac.com/redirect.mp3/media.livefromthepath.org/wp-content/uploads/remastered/2019/09/20190923.mp3,2019/20190923.mp3,Master/2019/09/2019-09-24__S2019E024__friends-in-muslim-places.mp3,Reported episode number differs from date-order sequence,
2019,25,2019-10-15,rss,22,And Then I Got High,confirmed,ep-022-a2192b5dfc,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2019/10/20191014-1.mp3,2019/20191014.mp3,Master/2019/10/2019-10-15__S2019E025__and-then-i-got-high.mp3,Reported episode number differs from date-order sequence,
2019,26,2019-10-22,rss,23,Trigger Me This,confirmed,ep-023-a974e2f6dd,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2019/10/20191021.mp3,2019/20191021.mp3,Master/2019/10/2019-10-22__S2019E026__trigger-me-this.mp3,Reported episode number differs from date-order sequence,
2019,27,2019-11-05,file-modified-year+filename+year-folder,24,Live From The Path | 2019 E24,local-only,,local,2019/20191105.mp3,2019/20191105.mp3,Master/2019/11/2019-11-05__S2019E027__live-from-the-path-2019-e24.mp3,Reported episode number differs from date-order sequence,
2019,28,2019-11-05,rss,24,August Guns,rss-only,ep-024-5b8f5f25fd,rss,https://dts.podtrac.com/redirect.mp3/media.livefromthepath.org/wp-content/uploads/remastered/2019/11/20191105-1.mp3,,Master/2019/11/2019-11-05__S2019E028__august-guns.mp3,Reported episode number differs from date-order sequence,
2019,29,2019-11-12,rss,25,"Moving Chan, Creeper Crist, and Pulpit Bullies",confirmed,ep-025-79c7c092dc,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2019/11/20191111.mp3,2019/20191111.mp3,Master/2019/11/2019-11-12__S2019E029__moving-chan-creeper-crist-and-pulpit-bullies.mp3,Reported episode number differs from date-order sequence,
2019,30,2019-11-22,rss,26,"At Me, Bro",confirmed,ep-026-5e286bca88,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2019/11/20191118.mp3,2019/20191118.mp3,Master/2019/11/2019-11-22__S2019E030__at-me-bro.mp3,Reported episode number differs from date-order sequence,
2019,31,2019-11-29,rss,27,Renewing Deuces and Fearing God,confirmed,ep-027-62c6a01609,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2019/11/20191125x.mp3,2019/20191125x.mp3,Master/2019/11/2019-11-29__S2019E031__renewing-deuces-and-fearing-god.mp3,Reported episode number differs from date-order sequence,
2019,32,2019-12-10,rss,28,Allie Crummy and Video Game Jesus,confirmed,ep-028-a7c3a62f14,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2019/12/20191209-1.mp3,2019/20191209.mp3,Master/2019/12/2019-12-10__S2019E032__allie-crummy-and-video-game-jesus.mp3,Reported episode number differs from date-order sequence,
2019,33,2019-12-24,rss,29,Impeachment and the Pat Brigade,confirmed,ep-029-ee66008231,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2019/12/20191223.mp3,2019/20191223.mp3,Master/2019/12/2019-12-24__S2019E033__impeachment-and-the-pat-brigade.mp3,Reported episode number differs from date-order sequence,
2019,34,2019-12-31,rss,30,Pastor Prints Face on Panties: A Rebuke in Three Parts,confirmed,ep-030-349c1adcde,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2019/12/20191230.mp3,2019/20191230.mp3,Master/2019/12/2019-12-31__S2019E034__pastor-prints-face-on-panties-a-rebuke-in-three-parts.mp3,Reported episode number differs from date-order sequence,
2020,1,2020-01-07,rss,1,They Let Us On Legit Radio,rss-only,ep-001-da8037a25c,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2020/01/20200106-1.mp3,,Master/2020/01/2020-01-07__S2020E001__they-let-us-on-legit-radio.mp3,,
2020,2,2020-01-14,rss,2,More Generous Than Las Vegas,rss-only,ep-002-0dc650cdf0,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2020/01/20200113.mp3,,Master/2020/01/2020-01-14__S2020E002__more-generous-than-las-vegas.mp3,,
2020,3,2020-01-21,rss,3,Interview: Phillip Ramsey with Uncommon Wealth Partners,confirmed,ep-003-9aa3463f65,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2020/01/20200121.mp3,2020/20200121.mp3,Master/2020/01/2020-01-21__S2020E003__interview-phillip-ramsey-with-uncommon-wealth-partners.mp3,,
2020,4,2020-02-04,rss,4,"Tunes with Jeff Arrandale, Prodigal Junk, and Drifting Families",confirmed,ep-004-cbba742eff,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2020/02/02032020.mp3,2020/02032020.mp3,Master/2020/02/2020-02-04__S2020E004__tunes-with-jeff-arrandale-prodigal-junk-and-drifting-families.mp3,,
2020,5,2020-02-18,rss,5,How the Church is Solving Every Modern Problem Incorrectly,confirmed,ep-005-edaf521aae,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2020/02/20200217.mp3,2020/20200217.mp3,Master/2020/02/2020-02-18__S2020E005__how-the-church-is-solving-every-modern-problem-incorrectly.mp3,,
2020,6,2020-03-03,rss,6,Pet Pastoring and Confounded on Dear LFTP,confirmed,ep-006-94b44e3702,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2020/03/20200302.mp3,2020/20200302.mp3,Master/2020/03/2020-03-03__S2020E006__pet-pastoring-and-confounded-on-dear-lftp.mp3,,
2020,7,2020-03-11,rss,7,Interview with Blake Stanley with BLDR Apparel,confirmed,ep-007-68e6890a49,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2020/03/20200309.mp3,2020/20200309.mp3,Master/2020/03/2020-03-11__S2020E007__interview-with-blake-stanley-with-bldr-apparel.mp3,,
2020,8,2020-03-17,rss,8,Thus It Begins…COVID,confirmed,ep-008-516f3d4521,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2020/03/20200316.mp3,2020/20200316.mp3,Master/2020/03/2020-03-17__S2020E008__thus-it-begins-covid.mp3,,
2020,9,2020-03-24,rss,9,COVID Continues and Easter at Home,confirmed,ep-009-7115bbcf9f,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2020/03/20200323_E09.mp3,2020/20200323_E09.mp3,Master/2020/03/2020-03-24__S2020E009__covid-continues-and-easter-at-home.mp3,,
2020,10,2020-03-31,rss,10,Ineffective Conspiracies and Monday Morning Christians,confirmed,ep-010-9d77e0e934,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2020/03/20200330_E10.mp3,2020/20200330_E10.mp3,Master/2020/03/2020-03-31__S2020E010__ineffective-conspiracies-and-monday-morning-christians.mp3,,
2020,11,2020-04-08,rss,12,"Online COVID Church, Creepy Copeland, Advice",confirmed,ep-012-de042d21cd,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2020/04/20200406_E11.mp3,2020/20200406_E11.mp3,Master/2020/04/2020-04-08__S2020E011__online-covid-church-creepy-copeland-advice.mp3,Reported episode number differs from date-order sequence,
2020,12,2020-04-14,rss,12,It’s OK to Stay Home,confirmed,ep-012-e8ee702ddc,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2020/04/20200413_E12.mp3,2020/20200413_E12.mp3,Master/2020/04/2020-04-14__S2020E012__it-s-ok-to-stay-home.mp3,,
2020,13,2020-04-21,rss,13,Little Things and Greeting Cards to Jesus,confirmed,ep-013-e5d8e8e9e0,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2020/04/20200420_E13.mp3,2020/20200420_E13.mp3,Master/2020/04/2020-04-21__S2020E013__little-things-and-greeting-cards-to-jesus.mp3,,
2020,14,2020-04-28,rss,14,The Dumpster Fire,confirmed,ep-014-0a3969672a,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2020/04/20200427_E14.mp3,2020/20200427_E14.mp3,Master/2020/04/2020-04-28__S2020E014__the-dumpster-fire.mp3,,
2020,15,2020-05-12,rss,15,Reading Revelation Wrong,confirmed,ep-015-ca57d4a9a7,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2020/05/20200511_E15.mp3,2020/20200511_E15.mp3,Master/2020/05/2020-05-12__S2020E015__reading-revelation-wrong.mp3,,
2020,16,2020-05-19,rss,16,A COVID Debrief,confirmed,ep-016-88360b9263,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2020/05/20200518_E16.mp3,2020/20200518_E16.mp3,Master/2020/05/2020-05-19__S2020E016__a-covid-debrief.mp3,,
2020,17,2020-05-26,rss,17,Can We Always Be Like Jesus?,confirmed,ep-017-11585e6cc7,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2020/05/20200525_E17.mp3,2020/20200525_E17.mp3,Master/2020/05/2020-05-26__S2020E017__can-we-always-be-like-jesus.mp3,,
2020,18,2020-06-16,rss,18,"Gone, Gone Boova",confirmed,ep-018-a4173958e2,rss,https://dts.podtrac.com/redirect.mp3/media.livefromthepath.org/wp-content/uploads/remastered/2020/06/20200615_E18d.mp3,2020/20200615_E18d.mp3,Master/2020/06/2020-06-16__S2020E018__gone-gone-boova.mp3,,
2020,19,2020-06-23,rss,19,Super Sign of the End Times,confirmed,ep-019-3caf9a9b81,rss,https://dts.podtrac.com/redirect.mp3/media.livefromthepath.org/wp-content/uploads/remastered/2020/06/20200622_E19.mp3,2020/20200622_E19.mp3,Master/2020/06/2020-06-23__S2020E019__super-sign-of-the-end-times.mp3,,
2020,20,2020-09-01,rss,20,Robert E. Lee Stained Glass & Freeloaders,rss-only,ep-020-bc7b2d8eaa,rss,https://dts.podtrac.com/redirect.mp3/media.livefromthepath.org/wp-content/uploads/remastered/2020/09/20200831.mp3,,Master/2020/09/2020-09-01__S2020E020__robert-e-lee-stained-glass-freeloaders.mp3,,
2020,21,2020-10-04,rss,21,Interview with Eddie Andrews,confirmed,ep-021-1134aadbc3,rss,https://dts.podtrac.com/redirect.mp3/media.livefromthepath.org/wp-content/uploads/remastered/2020/10/2020_LFTP_Episode21.mp3,2020/2020_LFTP_Episode21.mp3,Master/2020/10/2020-10-04__S2020E021__interview-with-eddie-andrews.mp3,,
2020,22,2020-10-04,rss,22,Dudes Are Prone to Buffoonery,confirmed,ep-022-6fc367f70f,rss,https://dts.podtrac.com/redirect.mp3/media.livefromthepath.org/wp-content/uploads/remastered/2020/10/20200921_LFTP_Episode22.mp3,2020/20200921_LFTP_Episode22.mp3,Master/2020/10/2020-10-04__S2020E022__dudes-are-prone-to-buffoonery.mp3,,
2020,23,2020-10-07,rss,23,Reviewing Sermons from America’s Largest Churches,confirmed,ep-023-d0d4e17de4,rss,https://dts.podtrac.com/redirect.mp3/media.livefromthepath.org/wp-content/uploads/remastered/2020/10/202010928_Episode23.mp3,2020/202010928_Episode23.mp3,Master/2020/10/2020-10-07__S2020E023__reviewing-sermons-from-america-s-largest-churches.mp3,,
2020,24,2020-10-07,rss,24,"Ghosts, Humility and Bad Memories",confirmed,ep-024-582dc5fb98,rss,https://dts.podtrac.com/redirect.mp3/media.livefromthepath.org/wp-content/uploads/remastered/2020/10/20201005_Episode24.mp3,2020/20201005_Episode24.mp3,Master/2020/10/2020-10-07__S2020E024__ghosts-humility-and-bad-memories.mp3,,
2020,25,2020-10-14,rss,25,Youngsters and Hawk Nelson are Bailing on Jesus,confirmed,ep-025-932de0c91f,rss,https://dts.podtrac.com/redirect.mp3/media.livefromthepath.org/wp-content/uploads/remastered/2020/10/20201012_Episode25_3.mp3,2020/20201013_Episode24_2.mp3,Master/2020/10/2020-10-14__S2020E025__youngsters-and-hawk-nelson-are-bailing-on-jesus.mp3,,
2020,26,2020-11-06,rss,26,"Motivational Monday – Prayer Cubes, Justice and Consequences",confirmed,ep-026-fe19659488,rss,https://dts.podtrac.com/redirect.mp3/media.livefromthepath.org/wp-content/uploads/remastered/2020/11/20201106_Episode26.mp3,2020/20201102_Episode26.mp3,Master/2020/11/2020-11-06__S2020E026__motivational-monday-prayer-cubes-justice-and-consequences.mp3,,
2020,27,2020-12-08,rss,27,Interview with Sean Covington,confirmed,ep-027-3b90aa89b3,rss,https://dts.podtrac.com/redirect.mp3/media.livefromthepath.org/wp-content/uploads/remastered/2020/12/20201130_E27.mp3,2020/20201130_E27.mp3,Master/2020/12/2020-12-08__S2020E027__interview-with-sean-covington.mp3,,
2020,28,2020-12-08,rss,28,Top Bible Searches of 2020,confirmed,ep-028-a131f06034,rss,https://dts.podtrac.com/redirect.mp3/media.livefromthepath.org/wp-content/uploads/remastered/2020/12/20201207_E28.mp3,2020/20201207_E28.mp3,Master/2020/12/2020-12-08__S2020E028__top-bible-searches-of-2020.mp3,,
2020,29,2020-12-16,rss,29,"Election Stuff, Reluctantly",confirmed,ep-029-0e6d00e75f,rss,https://dts.podtrac.com/redirect.mp3/media.livefromthepath.org/wp-content/uploads/remastered/2020/12/20201214_episode29.mp3,2020/20201214_episode29.mp3,Master/2020/12/2020-12-16__S2020E029__election-stuff-reluctantly.mp3,,
2020,30,,unresolved,19,Live From The Path | 2020 E19,local-only,,local,2020/Untitled.mp3,2020/Untitled.mp3,Master/2020/00-unknown-date/2020-00-00__S2020E030__live-from-the-path-2020-e19.mp3,Reported episode number differs from date-order sequence,Exact episode date unresolved
2021,1,2021-01-05,rss,1,Back to Basics,confirmed,ep-001-ee04ef647e,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2021/01/20210104_Episode01.mp3,2021/20210104_Episode01.mp3,Master/2021/01/2021-01-05__S2021E001__back-to-basics.mp3,,
2021,2,2021-01-12,rss,2,What Christians Do in a Divided Country,confirmed,ep-002-2118481794,rss,https://dts.podtrac.com/redirect.mp3/media.livefromthepath.org/wp-content/uploads/remastered/2021/01/20210111_Episode02.mp3,2021/20210111_Episode02.mp3,Master/2021/01/2021-01-12__S2021E002__what-christians-do-in-a-divided-country.mp3,,
2021,3,2021-01-19,rss,3,"Jesus, Technology and Persecution",confirmed,ep-003-96b68e09e5,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2021/01/20210118_Episode03.mp3,2021/20210118_Episode03.mp3,Master/2021/01/2021-01-19__S2021E003__jesus-technology-and-persecution.mp3,,
2021,4,2021-02-02,rss,4,2021 Episode 04,confirmed,ep-004-45e62a9c7c,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2021/02/20210201_Episode04.mp3,2021/20210201_Episode04.mp3,Master/2021/02/2021-02-02__S2021E004__2021-episode-04.mp3,,
2021,5,2021-02-09,rss,5,When Culture Lacks Objective Reality,confirmed,ep-005-5180f31b43,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2021/02/20210208_Episode05.mp3,2021/20210208_Episode05.mp3,Master/2021/02/2021-02-09__S2021E005__when-culture-lacks-objective-reality.mp3,,
2021,6,2021-03-16,rss,6,Love Does,confirmed,ep-006-a4abe8c7c2,rss,https://dts.podtrac.com/redirect.mp3/media.livefromthepath.org/wp-content/uploads/remastered/2021/03/20210315_Episode06.mp3,2021/20210315_Episode06.mp3,Master/2021/03/2021-03-16__S2021E006__love-does.mp3,,
2021,7,2021-03-31,rss,7,Confidence in the Holy Spirit,confirmed,ep-007-8814798e75,rss,https://dts.podtrac.com/redirect.mp3/media.livefromthepath.org/wp-content/uploads/remastered/2021/03/20210329_Episode07.mp3,2021/20210329_Episode07.mp3,Master/2021/03/2021-03-31__S2021E007__confidence-in-the-holy-spirit.mp3,,
2021,8,2021-04-20,rss,8,Wasting Time & Leaving Christianity,confirmed,ep-008-700c9bd81b,rss,https://dts.podtrac.com/redirect.mp3/media.livefromthepath.org/wp-content/uploads/remastered/2021/04/20210412_Episode08.mp3,2021/20210412_Episode08.mp3,Master/2021/04/2021-04-20__S2021E008__wasting-time-leaving-christianity.mp3,,
2021,9,2021-04-27,rss,9,Old Church Ideas,confirmed,ep-009-efddf5d48e,rss,https://dts.podtrac.com/redirect.mp3/media.livefromthepath.org/wp-content/uploads/remastered/2021/04/20210426_Episode09.mp3,2021/20210426_Episode09.mp3,Master/2021/04/2021-04-27__S2021E009__old-church-ideas.mp3,,
2021,10,2021-05-04,rss,10,Following the American Jesus,confirmed,ep-010-df64a38622,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2021/05/20210503_Episode10.mp3,2021/20210503_Episode10.mp3,Master/2021/05/2021-05-04__S2021E010__following-the-american-jesus.mp3,,
2021,11,2021-06-22,rss,11,Sober Soldierz,confirmed,ep-011-74b5913a9f,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2021/06/2021_Episode11.mp3,2021/2021_Episode11.mp3,Master/2021/06/2021-06-22__S2021E011__sober-soldierz.mp3,,
2021,12,2021-06-22,rss,12,Advice Only,confirmed,ep-012-a784084536,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2021/06/2021_Episode12.mp3,2021/2021_Episode12.mp3,Master/2021/06/2021-06-22__S2021E012__advice-only.mp3,,
2021,13,2021-06-23,rss,13,Participating in God’s Will and other sundry advice,confirmed,ep-013-cb17691125,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2021/06/2021_Episode13.mp3,2021/2021_Episode13.mp3,Master/2021/06/2021-06-23__S2021E013__participating-in-god-s-will-and-other-sundry-advice.mp3,,
2021,14,2021-06-23,rss,14,The Heavy,confirmed,ep-014-93b25ad8a9,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2021/06/2021_Episode14.mp3,2021/2021_Episode14.mp3,Master/2021/06/2021-06-23__S2021E014__the-heavy.mp3,,
2021,15,2021-07-19,rss,15,Rebuilding Tower of Babel,rss-only,ep-015-e04ab2e09a,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2021/07/2021_Episode15.mp3,,Master/2021/07/2021-07-19__S2021E015__rebuilding-tower-of-babel.mp3,,
2021,16,2021-07-19,file-modified-year+filename+year-folder,,,local-only,,local,2021/2021-07-19 21-52-17.mp3,2021/2021-07-19 21-52-17.mp3,Master/2021/07/2021-07-19__S2021E016__episode.mp3,Title missing from embedded metadata,
2021,17,2021-07-26,file-modified-year+filename+year-folder,,,local-only,,local,2021/2021-07-26 21-37-15.mp3,2021/2021-07-26 21-37-15.mp3,Master/2021/07/2021-07-26__S2021E017__episode.mp3,Title missing from embedded metadata,
2021,18,2021-08-02,rss,16,Failures,confirmed,ep-016-928be66bca,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2021/08/2021_Episode16.mp3,2021/2021_Episode16.mp3,Master/2021/08/2021-08-02__S2021E018__failures.mp3,Reported episode number differs from date-order sequence,
2021,19,2021-08-02,rss,17,Rejuvenating Prayer,confirmed,ep-017-fbfd462e64,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2021/08/2021_Episode17.mp3,2021/2021_Episode17.mp3,Master/2021/08/2021-08-02__S2021E019__rejuvenating-prayer.mp3,Reported episode number differs from date-order sequence,
2021,20,2021-08-09,rss,18,Acting When God Speaks,confirmed,ep-018-4ec8eba2b3,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2021/08/2021_Episode18.mp3,2021/2021_Episode18.mp3,Master/2021/08/2021-08-09__S2021E020__acting-when-god-speaks.mp3,Reported episode number differs from date-order sequence,
2021,21,2021-08-10,rss,19,What Is Truth?,confirmed,ep-019-4a705e8a64,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2021/08/2021_Episode19-1.mp3,2021/2021_Episode19-1.mp3,Master/2021/08/2021-08-10__S2021E021__what-is-truth.mp3,Reported episode number differs from date-order sequence,
2021,22,2021-08-18,rss,20,Redeem or Reject,confirmed,ep-020-295a5a9bf9,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2021/08/2021_Episode20.mp3,2021/2021_Episode20.mp3,Master/2021/08/2021-08-18__S2021E022__redeem-or-reject.mp3,Reported episode number differs from date-order sequence,
2021,23,2021-08-30,rss,21,"Right Thing, Wrong Way",confirmed,ep-021-d03985d96d,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2021/08/2021_Episode21.mp3,2021/2021_Episode21_RAW.mp3,Master/2021/08/2021-08-30__S2021E023__right-thing-wrong-way.mp3,Reported episode number differs from date-order sequence,
