platform,media_id,title,publication_date,duration_seconds,url,candidate_disposition,matched_master_id,matched_master_date,match_score
youtube,0Pn1l1_aR0Y,Silversyde - Hear Me,,210,https://www.youtube.com/watch?v=0Pn1l1_aR0Y,supporting-clip-needs-episode-link,,,0.714
youtube,c6zyjNXD-Tg,Silversyde - Memory of You,,187,https://www.youtube.com/watch?v=c6zyjNXD-Tg,supporting-clip-needs-episode-link,,,0.588
youtube,ID0lPOLoHYQ,Sing What You Want,,4643,https://www.youtube.com/watch?v=ID0lPOLoHYQ,likely-existing-episode-or-supporting-source,ep-001-a5a28108d4,2023-01-12,1.0
youtube,k3OWr5Yiatk,Sing What You Want | 2023 Episode 01,,4646,https://www.youtube.com/watch?v=k3OWr5Yiatk,likely-existing-episode-or-supporting-source,ep-001-a5a28108d4,2023-01-12,1.0
youtube,gGmaYjOT_zE,Sittin' In Your Own Pew (And Doin' Nothing Else): Serving God,,606,https://www.youtube.com/watch?v=gGmaYjOT_zE,supporting-clip-needs-episode-link,,,0.467
youtube,SfxHtVDr8RM,Six Sins You Didn't Know You Were Guilty Of,,2776,https://www.youtube.com/watch?v=SfxHtVDr8RM,long-form-needs-date-reconciliation,,,0.455
youtube,cFarNYYT9-k,Six Ways Women Have an Affair?,,1572,https://www.youtube.com/watch?v=cFarNYYT9-k,long-form-needs-date-reconciliation,,,0.481
youtube,NBhUiu-Iuok,Solo Contendere,,3605,https://www.youtube.com/watch?v=NBhUiu-Iuok,likely-existing-episode-or-supporting-source,ep-020-72ca27353b,2024-07-23,1.0
youtube,9EdJw1BEYVg,Solving All Your Money Problems,,3916,https://www.youtube.com/watch?v=9EdJw1BEYVg,likely-existing-episode-or-supporting-source,ep-026-ad0dfe4309,2022-10-11,1.0
youtube,VNtCG-oIO_A,Sometimes It Rains,,200,https://www.youtube.com/watch?v=VNtCG-oIO_A,supporting-clip-needs-episode-link,,,0.683
youtube,9GlEluP6IC8,Sometimes We Read Stuff,,5384,https://www.youtube.com/watch?v=9GlEluP6IC8,likely-existing-episode-or-supporting-source,ep-019-ee541eb772,2022-08-22,1.0
youtube,rYDttfBQZ30,Spielberg kills helpless dinosaur!,,372,https://www.youtube.com/watch?v=rYDttfBQZ30,supporting-clip-needs-episode-link,,,0.45
youtube,xRTbDNBZe64,Split Ends | Interacting with other Denominations,,2997,https://www.youtube.com/watch?v=xRTbDNBZe64,likely-existing-episode-or-supporting-source,ep-009-df33d7d397,2026-04-07,1.0
youtube,rNjBjcEwRkA,Starring Ted Danson as Joab,,6367,https://www.youtube.com/watch?v=rNjBjcEwRkA,likely-existing-episode-or-supporting-source,ep-025-9f007ad25f,2025-11-25,1.0
youtube,-KqMYpOLIFE,Steadfast,,3871,https://www.youtube.com/watch?v=-KqMYpOLIFE,likely-existing-episode-or-supporting-source,ep-032-6a39888b33,2023-01-04,1.0
youtube,F5kHL87-IIQ,Steadfast | 2022 Episode 32,,3882,https://www.youtube.com/watch?v=F5kHL87-IIQ,likely-existing-episode-or-supporting-source,,,1.0
youtube,oOKeUhG1f2A,Street Jesus,,388,https://www.youtube.com/watch?v=oOKeUhG1f2A,supporting-clip-needs-episode-link,,,0.769
youtube,dxDojt16_7Y,Street Justice,,7041,https://www.youtube.com/watch?v=dxDojt16_7Y,likely-existing-episode-or-supporting-source,street-justice-ad8558f5cd,2026-06-30,1.0
youtube,-NhKFDv1L4M,Suicide - Helping Those Who Want To End It,,591,https://www.youtube.com/watch?v=-NhKFDv1L4M,supporting-clip-needs-episode-link,,,0.493
youtube,07z0dsLSdW4,Suicide - Life In The Right Perspective and Heaven,,643,https://www.youtube.com/watch?v=07z0dsLSdW4,supporting-clip-needs-episode-link,,,0.521
youtube,rBYxi50NZaA,Suicide - Talking About It,,227,https://www.youtube.com/watch?v=rBYxi50NZaA,supporting-clip-needs-episode-link,,,0.481
youtube,QoT2GcGPM24,Super Burrito Taco Gordita Crunch,,35,https://www.youtube.com/watch?v=QoT2GcGPM24,supporting-clip-needs-episode-link,,,0.441
youtube,qGTSq8DB9Pk,Supernaw   Destiny,,174,https://www.youtube.com/watch?v=qGTSq8DB9Pk,supporting-clip-needs-episode-link,,,0.545
youtube,jUHk-QVcAWI,Supernaw - California Earthquake,,231,https://www.youtube.com/watch?v=jUHk-QVcAWI,supporting-clip-needs-episode-link,,,0.424
youtube,zzUCh1M3xr8,Supernaw - Don't Go,,162,https://www.youtube.com/watch?v=zzUCh1M3xr8,supporting-clip-needs-episode-link,,,0.5
youtube,B5weqDs39H8,Supernaw - For Keeps,,315,https://www.youtube.com/watch?v=B5weqDs39H8,supporting-clip-needs-episode-link,,,0.533
youtube,5-FhgbF-tUU,Survey Says,,5162,https://www.youtube.com/watch?v=5-FhgbF-tUU,likely-existing-episode-or-supporting-source,ep-017-850ae14184,2017-05-16,1.0
youtube,6V4fD6SO56k,Syndrome of Fire - Best of Me,,242,https://www.youtube.com/watch?v=6V4fD6SO56k,supporting-clip-needs-episode-link,,,0.48
youtube,kkfqmRHSAvA,Syndrome of Fire - Not Letting Go,,285,https://www.youtube.com/watch?v=kkfqmRHSAvA,supporting-clip-needs-episode-link,,,0.459
youtube,O6I6DvzN_-Q,TV Star Kidnaps Prostitute Named Snow White,,359,https://www.youtube.com/watch?v=O6I6DvzN_-Q,supporting-clip-needs-episode-link,,,0.453
youtube,ijS-nwUs4GU,Take My Life,,211,https://www.youtube.com/watch?v=ijS-nwUs4GU,supporting-clip-needs-episode-link,,,0.667
youtube,GVLnySdgTVc,Take the Bible Laughter Quiz,,665,https://www.youtube.com/watch?v=GVLnySdgTVc,supporting-clip-needs-episode-link,,,0.511
youtube,EXQaUgxrO4A,Taking a Hit Off My Son's Oxygen Tank,,50,https://www.youtube.com/watch?v=EXQaUgxrO4A,supporting-clip-needs-episode-link,,,0.469
youtube,z6hk9nbXHS4,Tales From The Path - Dan The Dunce,,323,https://www.youtube.com/watch?v=z6hk9nbXHS4,supporting-clip-needs-episode-link,,,0.593
youtube,5kztYnXLuDg,Tales with Dirk,,5755,https://www.youtube.com/watch?v=5kztYnXLuDg,likely-existing-episode-or-supporting-source,ep-032-e3ff89af4c,2024-11-26,1.0
youtube,7qs98XUvzZY,Tales with Dirk,,5750,https://www.youtube.com/watch?v=7qs98XUvzZY,likely-existing-episode-or-supporting-source,ep-032-e3ff89af4c,2024-11-26,1.0
youtube,j-0VTzLBIO4,Talk Less,,5880,https://www.youtube.com/watch?v=j-0VTzLBIO4,likely-existing-episode-or-supporting-source,ep-018-ccb45eb187,2025-08-26,1.0
youtube,nK2SfK0OKds,Ted Yoder - Calling Out Your Name,,263,https://www.youtube.com/watch?v=nK2SfK0OKds,supporting-clip-needs-episode-link,,,0.507
youtube,16adXD6zAGE,Ted Yoder - Eleanor Rigby,,168,https://www.youtube.com/watch?v=16adXD6zAGE,supporting-clip-needs-episode-link,,,0.512
youtube,I7bCEYEO40Y,Ted Yoder - St. Basil's Hymn,,230,https://www.youtube.com/watch?v=I7bCEYEO40Y,supporting-clip-needs-episode-link,,,0.5
youtube,kiX8S2dau7E,Ten Men Christian Women Should Never Marry,,272,https://www.youtube.com/watch?v=kiX8S2dau7E,supporting-clip-needs-episode-link,,,0.525
youtube,vX46WPszv-I,Ten Reasons Christians should see the Noah Movie (1 to 5),,711,https://www.youtube.com/watch?v=vX46WPszv-I,supporting-clip-needs-episode-link,,,0.415
youtube,B2wbB3AqLvM,Ten Reasons Christians should see the Noah Movie (6 to 10),,896,https://www.youtube.com/watch?v=B2wbB3AqLvM,supporting-clip-needs-episode-link,,,0.41
youtube,BB6n8vlKjO4,Tessa Johnson - All The Best,,225,https://www.youtube.com/watch?v=BB6n8vlKjO4,supporting-clip-needs-episode-link,,,0.49
youtube,oQDIjaWg7Sk,Tessa Johnson - Parachute,,173,https://www.youtube.com/watch?v=oQDIjaWg7Sk,supporting-clip-needs-episode-link,,,0.513
youtube,NY_EkBXecm8,Texas Flood,,4459,https://www.youtube.com/watch?v=NY_EkBXecm8,likely-existing-episode-or-supporting-source,ep-025-a41785722c,2017-09-06,1.0
youtube,I3yOsf3RXYU,The $5 Hobo (aka Ben vs. Mike),,681,https://www.youtube.com/watch?v=I3yOsf3RXYU,supporting-clip-needs-episode-link,,,0.45
youtube,zoq_GkbgopQ,The Answer is Liverpool,,5782,https://www.youtube.com/watch?v=zoq_GkbgopQ,likely-existing-episode-or-supporting-source,ep-012-ee54396395,2025-05-27,1.0
youtube,miTplkIs6a0,The Antagonistic Bison,,6020,https://www.youtube.com/watch?v=miTplkIs6a0,likely-existing-episode-or-supporting-source,ep-019-80a483833c,2024-07-16,1.0
youtube,8ltkhs3PLI4,The Antagonistic Bison,,6028,https://www.youtube.com/watch?v=8ltkhs3PLI4,likely-existing-episode-or-supporting-source,ep-019-80a483833c,2024-07-16,1.0
youtube,XNFPsvUBqEE,The Aslan Wears Prada,,5260,https://www.youtube.com/watch?v=XNFPsvUBqEE,likely-existing-episode-or-supporting-source,ep-006-827a963194,2025-04-08,1.0
youtube,zGwwIkGMJ5Y,The Battle Is Won,,224,https://www.youtube.com/watch?v=zGwwIkGMJ5Y,supporting-clip-needs-episode-link,,,0.645
youtube,roQvrGCsPVQ,The Bible Confuseth,,5432,https://www.youtube.com/watch?v=roQvrGCsPVQ,likely-existing-episode-or-supporting-source,ep-022-0c6acadff0,2024-08-06,1.0
youtube,DXQOhFdlBKs,The Bible Confuseth,,5430,https://www.youtube.com/watch?v=DXQOhFdlBKs,likely-existing-episode-or-supporting-source,ep-022-0c6acadff0,2024-08-06,1.0
youtube,huJKNUBRbKY,The Bog Witch,,5539,https://www.youtube.com/watch?v=huJKNUBRbKY,likely-existing-episode-or-supporting-source,ep-004-0f6e64322c,2025-03-04,1.0
youtube,RT9f-TJRDJ8,The Boy Who Didn't Go To Heaven,,699,https://www.youtube.com/watch?v=RT9f-TJRDJ8,supporting-clip-needs-episode-link,,,0.54
youtube,dG06N4rO4GY,The Caduce,,3960,https://www.youtube.com/watch?v=dG06N4rO4GY,likely-existing-episode-or-supporting-source,ep-022-5c3012d29b,2023-09-26,1.0
youtube,mJdeJym2MKQ,The Caduce | 2023 Episode 22,,3950,https://www.youtube.com/watch?v=mJdeJym2MKQ,likely-existing-episode-or-supporting-source,ep-022-5c3012d29b,2023-09-26,1.0
youtube,HMprVy3YumI,The Christian Lorax,,3966,https://www.youtube.com/watch?v=HMprVy3YumI,likely-existing-episode-or-supporting-source,ep-028-bffe3f407e,2017-10-22,1.0
youtube,22vPAsKgwRs,The Church Can't Disciple For You,,56,https://www.youtube.com/watch?v=22vPAsKgwRs,supporting-clip-needs-episode-link,,,0.5
youtube,rFNr6tIbGNs,The Church Has No (Human) Head,,395,https://www.youtube.com/watch?v=rFNr6tIbGNs,supporting-clip-needs-episode-link,,,0.511
youtube,tP5N7tk9IM0,The Dan,,136,https://www.youtube.com/watch?v=tP5N7tk9IM0,supporting-clip-needs-episode-link,,,0.625
youtube,tuomzZTxQrc,The Details Are Super Important,,4447,https://www.youtube.com/watch?v=tuomzZTxQrc,likely-existing-episode-or-supporting-source,ep-021-e4a57c3336,2022-09-06,1.0
youtube,RzjgVd3jXK0,The End of Editing the ESV Bible,,277,https://www.youtube.com/watch?v=RzjgVd3jXK0,supporting-clip-needs-episode-link,,,0.481
youtube,NX6r0dplx8g,The Evolution of Organisms: From Mutation to Motivation,,89,https://www.youtube.com/watch?v=NX6r0dplx8g,supporting-clip-needs-episode-link,,,0.432
youtube,2cYanrB-xWQ,The Evolution of Organisms: From Mutation to Motivation,,89,https://www.youtube.com/watch?v=2cYanrB-xWQ,supporting-clip-needs-episode-link,,,0.432
youtube,FCZZPhW7buE,The Good News is Relational,,60,https://www.youtube.com/watch?v=FCZZPhW7buE,supporting-clip-needs-episode-link,,,0.596
youtube,yXEouGNFF9Y,The Idol Tannenbaums,,5333,https://www.youtube.com/watch?v=yXEouGNFF9Y,likely-existing-episode-or-supporting-source,ep-031-689734d6e1,2022-12-08,1.0
youtube,YcmNLEwvjeU,The Idol Tannenbaums | 2022 Episode 31,,5333,https://www.youtube.com/watch?v=YcmNLEwvjeU,likely-existing-episode-or-supporting-source,ep-031-689734d6e1,2022-12-08,1.0
youtube,7Q7jtBVirNY,The Illuminati at the Super Bowl,,817,https://www.youtube.com/watch?v=7Q7jtBVirNY,supporting-clip-needs-episode-link,,,0.54
youtube,sdFW4R3nnBk,The Jesus Bait and Switch,,56,https://www.youtube.com/watch?v=sdFW4R3nnBk,supporting-clip-needs-episode-link,,,0.549
youtube,tWwUgsQ4_1I,The Legacy List,,6087,https://www.youtube.com/watch?v=tWwUgsQ4_1I,likely-existing-episode-or-supporting-source,ep-013-9ffe7781cb,2023-06-21,1.0
youtube,aV3_6HWpB0Y,The Legality of Brass Knuckles,,849,https://www.youtube.com/watch?v=aV3_6HWpB0Y,supporting-clip-needs-episode-link,,,0.612
youtube,hLMLnpVhDDM,The Man Romper,,3869,https://www.youtube.com/watch?v=hLMLnpVhDDM,likely-existing-episode-or-supporting-source,ep-017-4e10cdbd45,2017-05-23,1.0
youtube,WRlysDF0E90,The More I See - On This Rock,,310,https://www.youtube.com/watch?v=WRlysDF0E90,supporting-clip-needs-episode-link,,,0.566
youtube,jbKsBzCIxWk,The Next Reformation,,5686,https://www.youtube.com/watch?v=jbKsBzCIxWk,likely-existing-episode-or-supporting-source,ep-016-00b40c97f5,2022-08-01,1.0
youtube,R6kdnsZ20EA,The Next Reformation | 2022 Episode 16,,5711,https://www.youtube.com/watch?v=R6kdnsZ20EA,likely-existing-episode-or-supporting-source,ep-016-00b40c97f5,2022-08-01,1.0
youtube,dSCGHL0yhi0,The Olympic Supper Club,,3436,https://www.youtube.com/watch?v=dSCGHL0yhi0,likely-existing-episode-or-supporting-source,ep-021-486953df0f,2024-07-30,1.0
youtube,8hK2BTvdTWA,The One About The Beard,,276,https://www.youtube.com/watch?v=8hK2BTvdTWA,supporting-clip-needs-episode-link,,,0.556
youtube,b1adgoBw0eo,The Peruvian Gambling Ring,,6010,https://www.youtube.com/watch?v=b1adgoBw0eo,likely-existing-episode-or-supporting-source,ep-027-5dfd961071,2024-09-24,1.0
youtube,zNs19shVmdo,The Peruvian Gambling Ring | 2024 Episode 26,,6005,https://www.youtube.com/watch?v=zNs19shVmdo,likely-existing-episode-or-supporting-source,ep-026-ba10625f7b,2024-09-17,1.0
youtube,RnB5jKqujPI,The Pitfalls of Close Friendships: A Path to Infidelity,,64,https://www.youtube.com/watch?v=RnB5jKqujPI,supporting-clip-needs-episode-link,,,0.444
youtube,n-fr4EQKXlc,The Planes have Demons!,,31,https://www.youtube.com/watch?v=n-fr4EQKXlc,supporting-clip-needs-episode-link,,,0.558
youtube,SSyoOv8HFGw,The Power of a Woman's Word,,374,https://www.youtube.com/watch?v=SSyoOv8HFGw,supporting-clip-needs-episode-link,,,0.5
youtube,m6oLfNxIBbk,The SECRET to Parenting: Trust Over Control!,,89,https://www.youtube.com/watch?v=m6oLfNxIBbk,supporting-clip-needs-episode-link,,,0.493
youtube,esskJPHpl48,The Simple Life,,4557,https://www.youtube.com/watch?v=esskJPHpl48,likely-existing-episode-or-supporting-source,ep-005-4a5d7ef915,2025-03-25,1.0
youtube,rmUxdZpnPCA,The Smattering,,4571,https://www.youtube.com/watch?v=rmUxdZpnPCA,likely-existing-episode-or-supporting-source,ep-021-b2d83986cc,2025-10-07,1.0
youtube,QcUDo88WTcA,"The Spirit, the Goldfish and the Way",,5742,https://www.youtube.com/watch?v=QcUDo88WTcA,likely-existing-episode-or-supporting-source,ep-001-bb5dc05201,2026-01-06,1.0
youtube,bbfVH_TUJpk,The Tennessee Birdwalk,,6706,https://www.youtube.com/watch?v=bbfVH_TUJpk,likely-existing-episode-or-supporting-source,ep-012-9b603b275f,2023-06-13,1.0
youtube,SE9_aPJ-KzY,The Tennessee Birdwalk | 2023 Episode 12,,6706,https://www.youtube.com/watch?v=SE9_aPJ-KzY,likely-existing-episode-or-supporting-source,ep-012-9b603b275f,2023-06-13,1.0
youtube,KEmlQS4KXHk,The Thankful Leper - An Introduction to Bobby's Journey,,273,https://www.youtube.com/watch?v=KEmlQS4KXHk,supporting-clip-needs-episode-link,,,0.426
youtube,NT8sk1VO3nA,The Thankful Leper - An Introduction to Bobby's Journey,,277,https://www.youtube.com/watch?v=NT8sk1VO3nA,supporting-clip-needs-episode-link,,,0.426
youtube,t1C1KaH7t_Q,The World Will Never Know - Now Serving 7,,255,https://www.youtube.com/watch?v=t1C1KaH7t_Q,supporting-clip-needs-episode-link,,,0.475
youtube,yLDEmgReSAY,Thee Uncommon,,6082,https://www.youtube.com/watch?v=yLDEmgReSAY,likely-existing-episode-or-supporting-source,ep-003-96c34a5772,2023-02-01,1.0
youtube,Ikc71YFXZsA,Thee Uncommon,,6081,https://www.youtube.com/watch?v=Ikc71YFXZsA,likely-existing-episode-or-supporting-source,ep-003-96c34a5772,2023-02-01,1.0
youtube,NALR6JVgpqY,Thee Uncommon Experience,,56,https://www.youtube.com/watch?v=NALR6JVgpqY,supporting-clip-needs-episode-link,,,0.703
youtube,7EOGb02ir80,Thee Uncommon | Authentic Community,,52,https://www.youtube.com/watch?v=7EOGb02ir80,supporting-clip-needs-episode-link,,,0.565
youtube,hNl4mB-jB48,Thee Uncommon | The Pillars,,2,https://www.youtube.com/watch?v=hNl4mB-jB48,supporting-clip-needs-episode-link,,,0.684
youtube,GBrE35E2nzg,Thee Uncommon| Responsible Fellas,,56,https://www.youtube.com/watch?v=GBrE35E2nzg,supporting-clip-needs-episode-link,,,0.578
youtube,mBPHZsqaoXc,Theodore Franco,,5120,https://www.youtube.com/watch?v=mBPHZsqaoXc,likely-existing-episode-or-supporting-source,ep-014-acd148f9a3,2026-05-19,1.0
youtube,wzhH61H0scY,There Must Be A Reason,,5580,https://www.youtube.com/watch?v=wzhH61H0scY,likely-existing-episode-or-supporting-source,ep-013-bfe0a02448,2026-05-12,1.0
youtube,hlVk6MOTAlI,There's a Jesus Video Game - What Should Be In It?,,352,https://www.youtube.com/watch?v=hlVk6MOTAlI,supporting-clip-needs-episode-link,,,0.45
youtube,WS3t6JlHBxw,Things Heard to Raise Money on Christian Radio,,651,https://www.youtube.com/watch?v=WS3t6JlHBxw,supporting-clip-needs-episode-link,,,0.535
youtube,T9X_g01b1A4,Things I Could Do Without - Theology 1 Liners,,393,https://www.youtube.com/watch?v=T9X_g01b1A4,supporting-clip-needs-episode-link,,,0.447
youtube,cuaCkCF2Rfk,Things We Don’t Want to Talk About,,4349,https://www.youtube.com/watch?v=cuaCkCF2Rfk,likely-existing-episode-or-supporting-source,ep-006-b418668d5b,2022-03-28,1.0
youtube,OQEH8SiPVLY,This Is Not Love,,6420,https://www.youtube.com/watch?v=OQEH8SiPVLY,likely-existing-episode-or-supporting-source,ep-007-c7536a243d,2024-03-12,1.0
youtube,breRroaGeEU,This Is Not Love | 2024 Episode 07,,6418,https://www.youtube.com/watch?v=breRroaGeEU,likely-existing-episode-or-supporting-source,ep-007-c7536a243d,2024-03-12,1.0
youtube,551wSwZHa4A,Tiger King Made People Re-think Jesus,,56,https://www.youtube.com/watch?v=551wSwZHa4A,supporting-clip-needs-episode-link,,,0.5
youtube,SmXdAiMfRD8,Tim Cooper and Friends - Emmanuel,,243,https://www.youtube.com/watch?v=SmXdAiMfRD8,supporting-clip-needs-episode-link,,,0.464
youtube,fHxQ0yima0s,Tim Timmons Interview,,1333,https://www.youtube.com/watch?v=fHxQ0yima0s,long-form-needs-date-reconciliation,,,0.5
youtube,WL1a60eVx-g,Time to Toss These Kinds of Christians,,281,https://www.youtube.com/watch?v=WL1a60eVx-g,supporting-clip-needs-episode-link,,,0.507
youtube,yRxZLk1FiJE,To Be A Man - Homeless in Hawaii,,249,https://www.youtube.com/watch?v=yRxZLk1FiJE,supporting-clip-needs-episode-link,,,0.471
youtube,oRgOGIT2_I4,To Kneel or to Drag,,5246,https://www.youtube.com/watch?v=oRgOGIT2_I4,likely-existing-episode-or-supporting-source,ep-027-e2fdb2148f,2017-09-26,1.0
youtube,o71DLkzPrUY,Todd Gordon Shares How One Moment Changed His Life,,3575,https://www.youtube.com/watch?v=o71DLkzPrUY,long-form-needs-date-reconciliation,,,0.432
youtube,BLY_rv9zx_w,Todd Stevens - Heaven,,164,https://www.youtube.com/watch?v=BLY_rv9zx_w,supporting-clip-needs-episode-link,,,0.545
youtube,-ehnNSLBr4I,Todd Stevens - My First Love,,246,https://www.youtube.com/watch?v=-ehnNSLBr4I,supporting-clip-needs-episode-link,,,0.476
youtube,vuW4dFCQ0zU,Too Comfortable and New Studio,,365,https://www.youtube.com/watch?v=vuW4dFCQ0zU,supporting-clip-needs-episode-link,,,0.469
youtube,h04QQxVngic,"Too Long, Didn’t Read It",,3296,https://www.youtube.com/watch?v=h04QQxVngic,likely-existing-episode-or-supporting-source,ep-019-34901492af,2017-06-13,1.0
youtube,eCUgXlU6zZ8,Tracy Morgan's Accident; Would You Forgive?,,342,https://www.youtube.com/watch?v=eCUgXlU6zZ8,supporting-clip-needs-episode-link,,,0.416
youtube,NMzC78gZRos,Transforming Communities Through Quechuan Bible Translation,,73,https://www.youtube.com/watch?v=NMzC78gZRos,supporting-clip-needs-episode-link,,,0.421
youtube,nY2ArQmaUms,Trials and Triumphs - Hallelujah,,131,https://www.youtube.com/watch?v=nY2ArQmaUms,supporting-clip-needs-episode-link,,,0.44
youtube,WeBajzCg-3Y,Trials and Triumphs - Mr  Hollywood,,150,https://www.youtube.com/watch?v=WeBajzCg-3Y,supporting-clip-needs-episode-link,,,0.424
youtube,CuHjKCe8Hgo,Trust But Verify,,4840,https://www.youtube.com/watch?v=CuHjKCe8Hgo,likely-existing-episode-or-supporting-source,ep-019-ceafc07dab,2026-07-14,1.0
youtube,dVm9G_w_7MA,Turned Over Not Over,,4618,https://www.youtube.com/watch?v=dVm9G_w_7MA,likely-existing-episode-or-supporting-source,ep-015-dd47af5278,2022-06-30,1.0
youtube,2RBa-iENx14,Turning Around,,1589,https://www.youtube.com/watch?v=2RBa-iENx14,likely-existing-episode-or-supporting-source,ep-028-865a58cc0c,2022-11-17,1.0
youtube,iAqtY1oJ4fY,Turning Debt Worry into Fulfilling Work,,316,https://www.youtube.com/watch?v=iAqtY1oJ4fY,supporting-clip-needs-episode-link,,,0.486
youtube,GENDsQYfbp4,Two Claps and a Ric Flair,,5099,https://www.youtube.com/watch?v=GENDsQYfbp4,likely-existing-episode-or-supporting-source,ep-017-703b260a59,2022-08-04,1.0
youtube,a8r3OMd0kh8,Uncommon Investing,,55,https://www.youtube.com/watch?v=a8r3OMd0kh8,supporting-clip-needs-episode-link,,,0.516
youtube,AoSMf_cvd7c,Understanding What We Don't Understand,,140,https://www.youtube.com/watch?v=AoSMf_cvd7c,supporting-clip-needs-episode-link,,,0.564
youtube,qEHaEPbxOhs,Unlock divine purpose🗝️ Embrace imperfection🔥 Find your true calling💫 #DivinePurpose,,56,https://www.youtube.com/watch?v=qEHaEPbxOhs,supporting-clip-needs-episode-link,,,0.417
youtube,rouslsJdGws,Unlock your emotional truth! 👀 Feelings Can't Be Trusted Part 2 is LIVE! 🔓 #EmotionTruths,,56,https://www.youtube.com/watch?v=rouslsJdGws,supporting-clip-needs-episode-link,,,0.393
youtube,e23017WaX08,Unlocking Faith: Is God Real and Good?,,73,https://www.youtube.com/watch?v=e23017WaX08,supporting-clip-needs-episode-link,,,0.448
youtube,g8wzRgMOA1o,Up Late,,5329,https://www.youtube.com/watch?v=g8wzRgMOA1o,likely-existing-episode-or-supporting-source,ep-020-948005a37e,2025-09-23,1.0
youtube,ETz7DG3Qn0g,Vance Lambert Interview,,353,https://www.youtube.com/watch?v=ETz7DG3Qn0g,supporting-clip-needs-episode-link,,,0.471
youtube,Dy0sz8_n5lc,Vest is Best,,6470,https://www.youtube.com/watch?v=Dy0sz8_n5lc,likely-existing-episode-or-supporting-source,ep-033-3933fae042,2023-01-04,1.0
youtube,QQkUh-lZxuU,Vest is Best | 2022 Episode 33,,6475,https://www.youtube.com/watch?v=QQkUh-lZxuU,likely-existing-episode-or-supporting-source,,2022-12-26,1.0
youtube,CQwA9efDkQ8,Virginia proposal to limit size of gatherings in homes,,239,https://www.youtube.com/watch?v=CQwA9efDkQ8,supporting-clip-needs-episode-link,,,0.393
youtube,3jZ7uzf-dnw,Wanted: Paul and Hope | Paul’s Persecution of Christians and Radical Redemption,,5407,https://www.youtube.com/watch?v=3jZ7uzf-dnw,likely-existing-episode-or-supporting-source,ep-003-5d7294e0e4,2026-01-27,1.0
youtube,OvD4cyaVQzA,Wayne Stewart - 78,,248,https://www.youtube.com/watch?v=OvD4cyaVQzA,supporting-clip-needs-episode-link,,,0.5
youtube,gEyNunI1FpI,Wayne Stewart - Fixing Our Eyes,,257,https://www.youtube.com/watch?v=gEyNunI1FpI,supporting-clip-needs-episode-link,,,0.478
youtube,Rekd1UKfgZI,Wayne Stewart - This Love,,239,https://www.youtube.com/watch?v=Rekd1UKfgZI,supporting-clip-needs-episode-link,,,0.537
youtube,zfkPzi3yA6I,Wayne Stewart - Treasures,,184,https://www.youtube.com/watch?v=zfkPzi3yA6I,supporting-clip-needs-episode-link,,,0.5
youtube,4CPc8v2BgNY,We Are Leo - Interview,,964,https://www.youtube.com/watch?v=4CPc8v2BgNY,supporting-clip-needs-episode-link,,,0.542
youtube,YRcjJFjtUhE,We Are More - Unscene Patrol,,253,https://www.youtube.com/watch?v=YRcjJFjtUhE,supporting-clip-needs-episode-link,,,0.5
youtube,8MII6QxfrzY,We Ate The Locusts,,3094,https://www.youtube.com/watch?v=8MII6QxfrzY,likely-existing-episode-or-supporting-source,ep-014-a17fa9836a,2022-06-07,1.0
youtube,d8RsCcJ5cM0,Weekend At Bildad’s,,4860,https://www.youtube.com/watch?v=d8RsCcJ5cM0,likely-existing-episode-or-supporting-source,ep-022-4ae7dd3bc1,2024-08-20,1.0
youtube,T3HRU3W5IJ8,What I Gained When I Lost Religion - Sundays,,506,https://www.youtube.com/watch?v=T3HRU3W5IJ8,supporting-clip-needs-episode-link,,,0.492
youtube,al9ff0Y2Xko,What Should I Do With My Life?,,612,https://www.youtube.com/watch?v=al9ff0Y2Xko,supporting-clip-needs-episode-link,,,0.533
youtube,IGxECPTWGHA,What The Hat,,5312,https://www.youtube.com/watch?v=IGxECPTWGHA,likely-existing-episode-or-supporting-source,ep-016-a9dad06db2,2025-08-12,1.0
youtube,uV6tnwQtPo0,What if people make fun of me for having ADHD?,,415,https://www.youtube.com/watch?v=uV6tnwQtPo0,supporting-clip-needs-episode-link,,,0.427
youtube,MPpE1mFVWmM,What it means to live in the Kingdom of God,,535,https://www.youtube.com/watch?v=MPpE1mFVWmM,supporting-clip-needs-episode-link,,,0.438
youtube,G9UgCGbMwXI,What's in a Name | 2023 Episode 21,,5523,https://www.youtube.com/watch?v=G9UgCGbMwXI,likely-existing-episode-or-supporting-source,ep-021-35718f94b0,2023-09-20,1.0
youtube,uwyb0R0Hpyk,What’s in a Name,,5542,https://www.youtube.com/watch?v=uwyb0R0Hpyk,likely-existing-episode-or-supporting-source,ep-021-35718f94b0,2023-09-20,1.0
youtube,8n8il6uoN_k,When Evil Strikes,,5971,https://www.youtube.com/watch?v=8n8il6uoN_k,likely-existing-episode-or-supporting-source,ep-016-f12334feef,2023-07-26,1.0
youtube,iflKyTell_I,When Goals Can Be Failures,,52,https://www.youtube.com/watch?v=iflKyTell_I,supporting-clip-needs-episode-link,,,0.522
youtube,fbR5SY4IiL0,"When Vanek Was Here | Cambodia Testimony, Church Mission, Josiah Queen",,5422,https://www.youtube.com/watch?v=fbR5SY4IiL0,likely-existing-episode-or-supporting-source,ep-008-863dfd319f,2026-03-17,1.0
